Header,Date,Title,Link,type,session,file_name,text_file_name
Item 7: Closure of the session,30/04/2024,Chile,https://resolutions.unep.org/incres/uploads/chile_intervencion_de_cierre_inc4.pdf,Members,session-4,~/Dropbox/plastics_text_analysis/downloads/session-4/chile_intervencion_de_cierre_inc4.pdf,~/Dropbox/research_seed/INC-Plastic-Polution/tmp_data/text/session-4/chile_intervencion_de_cierre_inc4.txt
Item 7: Closure of the session,30/04/2024,Cook Island (Delegate specialised agencies),https://resolutions.unep.org/incres/uploads/cook_islands_-_statement_-_closing_plenary.pdf,Members,session-4,~/Dropbox/plastics_text_analysis/downloads/session-4/cook_islands_-_statement_-_closing_plenary.pdf,~/Dropbox/research_seed/INC-Plastic-Polution/tmp_data/text/session-4/cook_islands_-_statement_-_closing_plenary.txt
Item 7: Closure of the session,30/04/2024,Rwanda,https://resolutions.unep.org/incres/uploads/rwanda_statement_at_inc-4_closing_plenary_-_kigalima_.pdf,Members,session-4,~/Dropbox/plastics_text_analysis/downloads/session-4/rwanda_statement_at_inc-4_closing_plenary_-_kigalima_.pdf,~/Dropbox/research_seed/INC-Plastic-Polution/tmp_data/text/session-4/rwanda_statement_at_inc-4_closing_plenary_-_kigalima_.txt
Item 7: Closure of the session,30/04/2024,Philippines,https://resolutions.unep.org/incres/uploads/phl_plenary_29_apr_closing_statement.pdf,Members,session-4,~/Dropbox/plastics_text_analysis/downloads/session-4/phl_plenary_29_apr_closing_statement.pdf,~/Dropbox/research_seed/INC-Plastic-Polution/tmp_data/text/session-4/phl_plenary_29_apr_closing_statement.txt
Opening Statements,25/11/2024,Malawi on behalf of African Group,https://resolutions.unep.org/incres/uploads/agn_statement_on_articles_13_and_14_in_session_doc_submission.pdf,Group States,session-5,~/Dropbox/plastics_text_analysis/downloads/session-5/agn_statement_on_articles_13_and_14_in_session_doc_submission.pdf,~/Dropbox/research_seed/INC-Plastic-Polution/tmp_data/text/session-5/agn_statement_on_articles_13_and_14_in_session_doc_submission.txt
Opening Statements,26/11/2024,Malawi on behalf of African Group,https://resolutions.unep.org/incres/uploads/agn_statements_for_cg_4_preamble_principles_scope_definitions_26-11-24_0.pdf,Group States,session-5,~/Dropbox/plastics_text_analysis/downloads/session-5/agn_statements_for_cg_4_preamble_principles_scope_definitions_26-11-24_0.pdf,~/Dropbox/research_seed/INC-Plastic-Polution/tmp_data/text/session-5/agn_statements_for_cg_4_preamble_principles_scope_definitions_26-11-24_0.txt
Opening Statements,26/11/2024,Malawi on behalf of African Group,https://resolutions.unep.org/incres/uploads/agn_submission_on_article_15_and_16_0.pdf,Group States,session-5,~/Dropbox/plastics_text_analysis/downloads/session-5/agn_submission_on_article_15_and_16_0.pdf,~/Dropbox/research_seed/INC-Plastic-Polution/tmp_data/text/session-5/agn_submission_on_article_15_and_16_0.txt
Opening Statements,25/11/2024,Saudi Arabia on behalf of Arab Group (Arabic  |  English) Arabic,https://resolutions.unep.org/incres/uploads/lklm_lftthy_-_lmjmw_lrby_2.pdf,Group States,session-5,~/Dropbox/plastics_text_analysis/downloads/session-5/lklm_lftthy_-_lmjmw_lrby_2.pdf,~/Dropbox/research_seed/INC-Plastic-Polution/tmp_data/text/session-5/lklm_lftthy_-_lmjmw_lrby_2.txt
Opening Statements,25/11/2024,Saudi Arabia on behalf of Arab Group (Arabic  |  English) English,https://resolutions.unep.org/incres/uploads/opening_statement_-_arab_group_2.pdf,Group States,session-5,~/Dropbox/plastics_text_analysis/downloads/session-5/opening_statement_-_arab_group_2.pdf,~/Dropbox/research_seed/INC-Plastic-Polution/tmp_data/text/session-5/opening_statement_-_arab_group_2.txt
Opening Statements,25/11/2024,Thailand on behalf of Asia Pacific Group,https://resolutions.unep.org/incres/uploads/apg_statement_for_inc-5_final_0.pdf,Group States,session-5,~/Dropbox/plastics_text_analysis/downloads/session-5/apg_statement_for_inc-5_final_0.pdf,~/Dropbox/research_seed/INC-Plastic-Polution/tmp_data/text/session-5/apg_statement_for_inc-5_final_0.txt
Opening Statements,27/11/2024,Cambodia on behalf of Coordinating Body on the Seas of East Asia (COBSEA) Working Group on Marine Litter (WGML),https://resolutions.unep.org/incres/uploads/cobsea_joint_regional_statement_to_inc5_0.pdf,Group States,session-5,~/Dropbox/plastics_text_analysis/downloads/session-5/cobsea_joint_regional_statement_to_inc5_0.pdf,~/Dropbox/research_seed/INC-Plastic-Polution/tmp_data/text/session-5/cobsea_joint_regional_statement_to_inc5_0.txt
Opening Statements,25/11/2024,Hungary on behalf of the European Union and its Member States,https://resolutions.unep.org/incres/uploads/eums_inc_5_opening_statement_0.pdf,Group States,session-5,~/Dropbox/plastics_text_analysis/downloads/session-5/eums_inc_5_opening_statement_0.pdf,~/Dropbox/research_seed/INC-Plastic-Polution/tmp_data/text/session-5/eums_inc_5_opening_statement_0.txt
Opening Statements,26/11/2024,Fiji on behalf of High Ambition Coalition To End Plastic Pollution,https://resolutions.unep.org/incres/uploads/final-hac-ministerial-joint-statement-for-inc-5-for-publication-67-members_0.pdf,Group States,session-5,~/Dropbox/plastics_text_analysis/downloads/session-5/final-hac-ministerial-joint-statement-for-inc-5-for-publication-67-members_0.pdf,~/Dropbox/research_seed/INC-Plastic-Polution/tmp_data/text/session-5/final-hac-ministerial-joint-statement-for-inc-5-for-publication-67-members_0.txt
Opening Statements,26/11/2024,Kuwait on behalf of Like-Minded Countries,https://resolutions.unep.org/incres/uploads/kuwait_on_behalf_of_like-minded_countries_0.pdf,Group States,session-5,~/Dropbox/plastics_text_analysis/downloads/session-5/kuwait_on_behalf_of_like-minded_countries_0.pdf,~/Dropbox/research_seed/INC-Plastic-Polution/tmp_data/text/session-5/kuwait_on_behalf_of_like-minded_countries_0.txt
Opening Statements,26/11/2024,Vanuatu on behalf of Pacific Small Island Developing States,https://resolutions.unep.org/incres/uploads/inc-5_psids_opening_statement_for_plenary-25.11.2024_0.pdf,Group States,session-5,~/Dropbox/plastics_text_analysis/downloads/session-5/inc-5_psids_opening_statement_for_plenary-25.11.2024_0.pdf,~/Dropbox/research_seed/INC-Plastic-Polution/tmp_data/text/session-5/inc-5_psids_opening_statement_for_plenary-25.11.2024_0.txt
Opening Statements,28/11/2024,South Africa on behalf of African Group,https://resolutions.unep.org/incres/uploads/article_2_definitions_africa_proposal_0.pdf,Group States,session-5,~/Dropbox/plastics_text_analysis/downloads/session-5/article_2_definitions_africa_proposal_0.pdf,~/Dropbox/research_seed/INC-Plastic-Polution/tmp_data/text/session-5/article_2_definitions_africa_proposal_0.txt
Opening Statements,28/11/2024,Panama on behalf of Panama and a Group of Countries,https://resolutions.unep.org/incres/uploads/text_proposal_-_article_6_-_panama_on_behalf_of_a_group_of_countries_0.pdf,Group States,session-5,~/Dropbox/plastics_text_analysis/downloads/session-5/text_proposal_-_article_6_-_panama_on_behalf_of_a_group_of_countries_0.pdf,~/Dropbox/research_seed/INC-Plastic-Polution/tmp_data/text/session-5/text_proposal_-_article_6_-_panama_on_behalf_of_a_group_of_countries_0.txt
Opening Statements,30/11/2024,Uruguay on behalf of Group of Latin America and the Caribbean Countries,https://resolutions.unep.org/incres/uploads/grulac_inc-5_opening_statement_0.pdf,Group States,session-5,~/Dropbox/plastics_text_analysis/downloads/session-5/grulac_inc-5_opening_statement_0.pdf,~/Dropbox/research_seed/INC-Plastic-Polution/tmp_data/text/session-5/grulac_inc-5_opening_statement_0.txt
Organization of Work,25/11/2024,Saudi Arabia on behalf of Arab Group,https://resolutions.unep.org/incres/uploads/organization_of_work_-_arab_group.pdf,Group States,session-5,~/Dropbox/plastics_text_analysis/downloads/session-5/organization_of_work_-_arab_group.pdf,~/Dropbox/research_seed/INC-Plastic-Polution/tmp_data/text/session-5/organization_of_work_-_arab_group.txt
Closing statements,02/12/2024,Hungary on behalf of European Union and it's 27 Member States,https://resolutions.unep.org/incres/uploads/eu.pdf,Group States,session-5,~/Dropbox/plastics_text_analysis/downloads/session-5/eu.pdf,~/Dropbox/research_seed/INC-Plastic-Polution/tmp_data/text/session-5/eu.txt
Closing statements,01/12/2024,Uruguay on behalf of Group of Latin America and the Caribbean Countries,https://resolutions.unep.org/incres/uploads/grulac_inc-5_closing_statement_0.pdf,Group States,session-5,~/Dropbox/plastics_text_analysis/downloads/session-5/grulac_inc-5_closing_statement_0.pdf,~/Dropbox/research_seed/INC-Plastic-Polution/tmp_data/text/session-5/grulac_inc-5_closing_statement_0.txt
Closing statements,02/12/2024,Kuwait on behalf of Like-Minded Countries,https://resolutions.unep.org/incres/uploads/speech_plenary_1-12-2024_1.pdf,Group States,session-5,~/Dropbox/plastics_text_analysis/downloads/session-5/speech_plenary_1-12-2024_1.pdf,~/Dropbox/research_seed/INC-Plastic-Polution/tmp_data/text/session-5/speech_plenary_1-12-2024_1.txt
Opening Statements,25/11/2024,Bangladesh,https://resolutions.unep.org/incres/uploads/opening_statements_bangladesh.pdf,Members,session-5,~/Dropbox/plastics_text_analysis/downloads/session-5/opening_statements_bangladesh.pdf,~/Dropbox/research_seed/INC-Plastic-Polution/tmp_data/text/session-5/opening_statements_bangladesh.txt
Opening Statements,25/11/2024,Burkina Faso,https://resolutions.unep.org/incres/uploads/declaration_du_burkina_faso_sur_le_document_officieux_du_president_de_linc_25112024.pdf,Members,session-5,~/Dropbox/plastics_text_analysis/downloads/session-5/declaration_du_burkina_faso_sur_le_document_officieux_du_president_de_linc_25112024.pdf,~/Dropbox/research_seed/INC-Plastic-Polution/tmp_data/text/session-5/declaration_du_burkina_faso_sur_le_document_officieux_du_president_de_linc_25112024.txt
Opening Statements,25/11/2024,Chile,https://resolutions.unep.org/incres/uploads/chile_-_intervencion_de_apertura_inc_5.pdf,Members,session-5,~/Dropbox/plastics_text_analysis/downloads/session-5/chile_-_intervencion_de_apertura_inc_5.pdf,~/Dropbox/research_seed/INC-Plastic-Polution/tmp_data/text/session-5/chile_-_intervencion_de_apertura_inc_5.txt
Opening Statements,25/11/2024,China,https://resolutions.unep.org/incres/uploads/china_national_statementcn_en.pdf,Members,session-5,~/Dropbox/plastics_text_analysis/downloads/session-5/china_national_statementcn_en.pdf,~/Dropbox/research_seed/INC-Plastic-Polution/tmp_data/text/session-5/china_national_statementcn_en.txt
Opening Statements,25/11/2024,Colombia,https://resolutions.unep.org/incres/uploads/intervencion_de_colombia_en_la_plenaria_de_aperturavf.pdf,Members,session-5,~/Dropbox/plastics_text_analysis/downloads/session-5/intervencion_de_colombia_en_la_plenaria_de_aperturavf.pdf,~/Dropbox/research_seed/INC-Plastic-Polution/tmp_data/text/session-5/intervencion_de_colombia_en_la_plenaria_de_aperturavf.txt
Opening Statements,25/11/2024,Cook Island (Delegate specialised agencies),https://resolutions.unep.org/incres/uploads/cook_islands_national_statement_chair_nonpaper_plenary_inc5.pdf,Members,session-5,~/Dropbox/plastics_text_analysis/downloads/session-5/cook_islands_national_statement_chair_nonpaper_plenary_inc5.pdf,~/Dropbox/research_seed/INC-Plastic-Polution/tmp_data/text/session-5/cook_islands_national_statement_chair_nonpaper_plenary_inc5.txt
Opening Statements,25/11/2024,Guatemala,https://resolutions.unep.org/incres/uploads/intervencion_inicial_inc5_corea.pdf,Members,session-5,~/Dropbox/plastics_text_analysis/downloads/session-5/intervencion_inicial_inc5_corea.pdf,~/Dropbox/research_seed/INC-Plastic-Polution/tmp_data/text/session-5/intervencion_inicial_inc5_corea.txt
Opening Statements,25/11/2024,Honduras,https://resolutions.unep.org/incres/uploads/intervencion_de_honduras-_plenaria.pdf,Members,session-5,~/Dropbox/plastics_text_analysis/downloads/session-5/intervencion_de_honduras-_plenaria.pdf,~/Dropbox/research_seed/INC-Plastic-Polution/tmp_data/text/session-5/intervencion_de_honduras-_plenaria.txt
Opening Statements,25/11/2024,India,https://resolutions.unep.org/incres/uploads/india-intervention_on_rules_of_procedure-inc-5-25112024.pdf,Members,session-5,~/Dropbox/plastics_text_analysis/downloads/session-5/india-intervention_on_rules_of_procedure-inc-5-25112024.pdf,~/Dropbox/research_seed/INC-Plastic-Polution/tmp_data/text/session-5/india-intervention_on_rules_of_procedure-inc-5-25112024.txt
Opening Statements,25/11/2024,India,https://resolutions.unep.org/incres/uploads/india-intervention_on_organization_of_work-inc5-25112024.pdf,Members,session-5,~/Dropbox/plastics_text_analysis/downloads/session-5/india-intervention_on_organization_of_work-inc5-25112024.pdf,~/Dropbox/research_seed/INC-Plastic-Polution/tmp_data/text/session-5/india-intervention_on_organization_of_work-inc5-25112024.txt
Opening Statements,25/11/2024,Indonesia,https://resolutions.unep.org/incres/uploads/national_statement_inc-5_1.pdf,Members,session-5,~/Dropbox/plastics_text_analysis/downloads/session-5/national_statement_inc-5_1.pdf,~/Dropbox/research_seed/INC-Plastic-Polution/tmp_data/text/session-5/national_statement_inc-5_1.txt
Opening Statements,25/11/2024,Indonesia,https://resolutions.unep.org/incres/uploads/241125_-_day_1_inc-5_intervention_opening_plenary_1.pdf,Members,session-5,~/Dropbox/plastics_text_analysis/downloads/session-5/241125_-_day_1_inc-5_intervention_opening_plenary_1.pdf,~/Dropbox/research_seed/INC-Plastic-Polution/tmp_data/text/session-5/241125_-_day_1_inc-5_intervention_opening_plenary_1.txt
Opening Statements,25/11/2024,Iran (Islamic Republic of),https://resolutions.unep.org/incres/uploads/irans_national_statement-_inc-5_opening_session.pdf,Members,session-5,~/Dropbox/plastics_text_analysis/downloads/session-5/irans_national_statement-_inc-5_opening_session.pdf,~/Dropbox/research_seed/INC-Plastic-Polution/tmp_data/text/session-5/irans_national_statement-_inc-5_opening_session.txt
Opening Statements,25/11/2024,Japan,https://resolutions.unep.org/incres/uploads/japan_national_statement_under_agenda_4_inc5.pdf,Members,session-5,~/Dropbox/plastics_text_analysis/downloads/session-5/japan_national_statement_under_agenda_4_inc5.pdf,~/Dropbox/research_seed/INC-Plastic-Polution/tmp_data/text/session-5/japan_national_statement_under_agenda_4_inc5.txt
Opening Statements,25/11/2024,Kazakhstan,https://resolutions.unep.org/incres/uploads/kazakhstan_plenary_session.pdf,Members,session-5,~/Dropbox/plastics_text_analysis/downloads/session-5/kazakhstan_plenary_session.pdf,~/Dropbox/research_seed/INC-Plastic-Polution/tmp_data/text/session-5/kazakhstan_plenary_session.txt
Opening Statements,25/11/2024,Kazakhstan,https://resolutions.unep.org/incres/uploads/kazakhstan_additional_statement.pdf,Members,session-5,~/Dropbox/plastics_text_analysis/downloads/session-5/kazakhstan_additional_statement.pdf,~/Dropbox/research_seed/INC-Plastic-Polution/tmp_data/text/session-5/kazakhstan_additional_statement.txt
Opening Statements,25/11/2024,Kenya,https://resolutions.unep.org/incres/uploads/kenya_-_opening_statement-inc_5.pdf,Members,session-5,~/Dropbox/plastics_text_analysis/downloads/session-5/kenya_-_opening_statement-inc_5.pdf,~/Dropbox/research_seed/INC-Plastic-Polution/tmp_data/text/session-5/kenya_-_opening_statement-inc_5.txt
Opening Statements,25/11/2024,Libya,https://resolutions.unep.org/incres/uploads/libya_statement_arabic.pdf,Members,session-5,~/Dropbox/plastics_text_analysis/downloads/session-5/libya_statement_arabic.pdf,~/Dropbox/research_seed/INC-Plastic-Polution/tmp_data/text/session-5/libya_statement_arabic.txt
Opening Statements,25/11/2024,Madagascar,https://resolutions.unep.org/incres/uploads/declaration_douverture_inc5_madagascar.pdf,Members,session-5,~/Dropbox/plastics_text_analysis/downloads/session-5/declaration_douverture_inc5_madagascar.pdf,~/Dropbox/research_seed/INC-Plastic-Polution/tmp_data/text/session-5/declaration_douverture_inc5_madagascar.txt
Opening Statements,25/11/2024,Malawi,https://resolutions.unep.org/incres/uploads/malawis_statement_inc-5_busan_korea_25.11.24.pdf,Members,session-5,~/Dropbox/plastics_text_analysis/downloads/session-5/malawis_statement_inc-5_busan_korea_25.11.24.pdf,~/Dropbox/research_seed/INC-Plastic-Polution/tmp_data/text/session-5/malawis_statement_inc-5_busan_korea_25.11.24.txt
Opening Statements,25/11/2024,Mexico,https://resolutions.unep.org/incres/uploads/mexico_plenary_inc-5_1.pdf,Members,session-5,~/Dropbox/plastics_text_analysis/downloads/session-5/mexico_plenary_inc-5_1.pdf,~/Dropbox/research_seed/INC-Plastic-Polution/tmp_data/text/session-5/mexico_plenary_inc-5_1.txt
Opening Statements,25/11/2024,Pakistan,https://resolutions.unep.org/incres/uploads/country_statement_of_pakistan_inc-5_november_25_2024.pdf,Members,session-5,~/Dropbox/plastics_text_analysis/downloads/session-5/country_statement_of_pakistan_inc-5_november_25_2024.pdf,~/Dropbox/research_seed/INC-Plastic-Polution/tmp_data/text/session-5/country_statement_of_pakistan_inc-5_november_25_2024.txt
Opening Statements,25/11/2024,Philippines,https://resolutions.unep.org/incres/uploads/philippines-_national_statement_inc-5_opening_session.docx_.pdf,Members,session-5,~/Dropbox/plastics_text_analysis/downloads/session-5/philippines-_national_statement_inc-5_opening_session.docx_.pdf,~/Dropbox/research_seed/INC-Plastic-Polution/tmp_data/text/session-5/philippines-_national_statement_inc-5_opening_session.docx_.txt
Opening Statements,25/11/2024,Republic of Korea,https://resolutions.unep.org/incres/uploads/241125_inc-5_national_statement_republic_of_korea_opening_plenary.pdf,Members,session-5,~/Dropbox/plastics_text_analysis/downloads/session-5/241125_inc-5_national_statement_republic_of_korea_opening_plenary.pdf,~/Dropbox/research_seed/INC-Plastic-Polution/tmp_data/text/session-5/241125_inc-5_national_statement_republic_of_korea_opening_plenary.txt
Opening Statements,25/11/2024,Rwanda,https://resolutions.unep.org/incres/uploads/in-session_non-paper_to_the_inc_-_kigalima_candidature.pdf,Members,session-5,~/Dropbox/plastics_text_analysis/downloads/session-5/in-session_non-paper_to_the_inc_-_kigalima_candidature.pdf,~/Dropbox/research_seed/INC-Plastic-Polution/tmp_data/text/session-5/in-session_non-paper_to_the_inc_-_kigalima_candidature.txt
Opening Statements,25/11/2024,Sri Lanka,https://resolutions.unep.org/incres/uploads/sri_lanka-plenary_0.pdf,Members,session-5,~/Dropbox/plastics_text_analysis/downloads/session-5/sri_lanka-plenary_0.pdf,~/Dropbox/research_seed/INC-Plastic-Polution/tmp_data/text/session-5/sri_lanka-plenary_0.txt
Opening Statements,25/11/2024,Viet Nam,https://resolutions.unep.org/incres/uploads/viet_nam_national_statement_inc-5.pdf,Members,session-5,~/Dropbox/plastics_text_analysis/downloads/session-5/viet_nam_national_statement_inc-5.pdf,~/Dropbox/research_seed/INC-Plastic-Polution/tmp_data/text/session-5/viet_nam_national_statement_inc-5.txt
Opening Statements,25/11/2024,Zambia,https://resolutions.unep.org/incres/uploads/zambia_statement_on_the_use_of_the_non_paper_of_the_chair_1.pdf,Members,session-5,~/Dropbox/plastics_text_analysis/downloads/session-5/zambia_statement_on_the_use_of_the_non_paper_of_the_chair_1.pdf,~/Dropbox/research_seed/INC-Plastic-Polution/tmp_data/text/session-5/zambia_statement_on_the_use_of_the_non_paper_of_the_chair_1.txt
Opening Statements,26/11/2024,Egypt,https://resolutions.unep.org/incres/uploads/planery_statement.pdf,Members,session-5,~/Dropbox/plastics_text_analysis/downloads/session-5/planery_statement.pdf,~/Dropbox/research_seed/INC-Plastic-Polution/tmp_data/text/session-5/planery_statement.txt
Opening Statements,26/11/2024,Fiji,https://resolutions.unep.org/incres/uploads/fiji_national_statement_for_inc-5_3.pdf,Members,session-5,~/Dropbox/plastics_text_analysis/downloads/session-5/fiji_national_statement_for_inc-5_3.pdf,~/Dropbox/research_seed/INC-Plastic-Polution/tmp_data/text/session-5/fiji_national_statement_for_inc-5_3.txt
Opening Statements,26/11/2024,India,https://resolutions.unep.org/incres/uploads/india_article_8_non_paper_26nov24.pdf,Members,session-5,~/Dropbox/plastics_text_analysis/downloads/session-5/india_article_8_non_paper_26nov24.pdf,~/Dropbox/research_seed/INC-Plastic-Polution/tmp_data/text/session-5/india_article_8_non_paper_26nov24.txt
Opening Statements,27/11/2024,Ethiopia,https://resolutions.unep.org/incres/uploads/ethiopa_openig_stetement_inc-5.pdf,Members,session-5,~/Dropbox/plastics_text_analysis/downloads/session-5/ethiopa_openig_stetement_inc-5.pdf,~/Dropbox/research_seed/INC-Plastic-Polution/tmp_data/text/session-5/ethiopa_openig_stetement_inc-5.txt
Opening Statements,27/11/2024,Thailand,https://resolutions.unep.org/incres/uploads/thailand_national_statement_inc5_final_27_nov.pdf,Members,session-5,~/Dropbox/plastics_text_analysis/downloads/session-5/thailand_national_statement_inc5_final_27_nov.pdf,~/Dropbox/research_seed/INC-Plastic-Polution/tmp_data/text/session-5/thailand_national_statement_inc5_final_27_nov.txt
Opening Statements,27/11/2024,Türkiye,https://resolutions.unep.org/incres/uploads/turkiyes_national_statement-openning.pdf,Members,session-5,~/Dropbox/plastics_text_analysis/downloads/session-5/turkiyes_national_statement-openning.pdf,~/Dropbox/research_seed/INC-Plastic-Polution/tmp_data/text/session-5/turkiyes_national_statement-openning.txt
Opening Statements,27/11/2024,Somalia,https://resolutions.unep.org/incres/uploads/inc5_national_statment_somalia__0.pdf,Members,session-5,~/Dropbox/plastics_text_analysis/downloads/session-5/inc5_national_statment_somalia__0.pdf,~/Dropbox/research_seed/INC-Plastic-Polution/tmp_data/text/session-5/inc5_national_statment_somalia__0.txt
Opening Statements,27/11/2024,Zambia,https://resolutions.unep.org/incres/uploads/zambias_statement_in_the_update_plenary_day3.pdf,Members,session-5,~/Dropbox/plastics_text_analysis/downloads/session-5/zambias_statement_in_the_update_plenary_day3.pdf,~/Dropbox/research_seed/INC-Plastic-Polution/tmp_data/text/session-5/zambias_statement_in_the_update_plenary_day3.txt
Opening Statements,28/11/2024,Australia,https://resolutions.unep.org/incres/uploads/australia_-_inc-5_member_opening_statement_0.pdf,Members,session-5,~/Dropbox/plastics_text_analysis/downloads/session-5/australia_-_inc-5_member_opening_statement_0.pdf,~/Dropbox/research_seed/INC-Plastic-Polution/tmp_data/text/session-5/australia_-_inc-5_member_opening_statement_0.txt
Opening Statements,28/11/2024,Guinea,https://resolutions.unep.org/incres/uploads/guinea_statement_inc-5_busan_south_korea_nov.pdf,Members,session-5,~/Dropbox/plastics_text_analysis/downloads/session-5/guinea_statement_inc-5_busan_south_korea_nov.pdf,~/Dropbox/research_seed/INC-Plastic-Polution/tmp_data/text/session-5/guinea_statement_inc-5_busan_south_korea_nov.txt
Opening Statements,28/11/2024,India,https://resolutions.unep.org/incres/uploads/national_statement_india._25112024docx_1_0.pdf,Members,session-5,~/Dropbox/plastics_text_analysis/downloads/session-5/national_statement_india._25112024docx_1_0.pdf,~/Dropbox/research_seed/INC-Plastic-Polution/tmp_data/text/session-5/national_statement_india._25112024docx_1_0.txt
Opening Statements,28/11/2024,Malawi,https://resolutions.unep.org/incres/uploads/art_24_-_cg4.pdf,Members,session-5,~/Dropbox/plastics_text_analysis/downloads/session-5/art_24_-_cg4.pdf,~/Dropbox/research_seed/INC-Plastic-Polution/tmp_data/text/session-5/art_24_-_cg4.txt
Opening Statements,28/11/2024,United Kingdom of Great Britain and Northern Ireland,https://resolutions.unep.org/incres/uploads/submission_united_kingdom_of_great_britain_and_northern_ireland-art_10_just_transition-contactgroup4.pdf,Members,session-5,~/Dropbox/plastics_text_analysis/downloads/session-5/submission_united_kingdom_of_great_britain_and_northern_ireland-art_10_just_transition-contactgroup4.pdf,~/Dropbox/research_seed/INC-Plastic-Polution/tmp_data/text/session-5/submission_united_kingdom_of_great_britain_and_northern_ireland-art_10_just_transition-contactgroup4.txt
Opening Statements,28/11/2024,"Venezuela, Bolivarian Republic of",https://resolutions.unep.org/incres/uploads/intervencion_inc5.pdf,Members,session-5,~/Dropbox/plastics_text_analysis/downloads/session-5/intervencion_inc5.pdf,~/Dropbox/research_seed/INC-Plastic-Polution/tmp_data/text/session-5/intervencion_inc5.txt
Opening Statements,29/11/2024,Uganda,https://resolutions.unep.org/incres/uploads/statement_of_the_republic_of_uganda_at_the_plenary.pdf,Members,session-5,~/Dropbox/plastics_text_analysis/downloads/session-5/statement_of_the_republic_of_uganda_at_the_plenary.pdf,~/Dropbox/research_seed/INC-Plastic-Polution/tmp_data/text/session-5/statement_of_the_republic_of_uganda_at_the_plenary.txt
Opening Statements,30/11/2024,Eritrea,https://resolutions.unep.org/incres/uploads/eritrea_opening_statement_at_inc5_busan_republik_of_korea_0.pdf,Members,session-5,~/Dropbox/plastics_text_analysis/downloads/session-5/eritrea_opening_statement_at_inc5_busan_republik_of_korea_0.pdf,~/Dropbox/research_seed/INC-Plastic-Polution/tmp_data/text/session-5/eritrea_opening_statement_at_inc5_busan_republik_of_korea_0.txt
Opening Statements,01/12/2024,Lao People’s Democratic Republic,https://resolutions.unep.org/incres/uploads/lao_pdr-statement-inc-5.pdf,Members,session-5,~/Dropbox/plastics_text_analysis/downloads/session-5/lao_pdr-statement-inc-5.pdf,~/Dropbox/research_seed/INC-Plastic-Polution/tmp_data/text/session-5/lao_pdr-statement-inc-5.txt
Closing Statements,01/12/2024,Cuba,https://resolutions.unep.org/incres/uploads/cuba_discurso_en_plenaria_final_inc_5.pdf,Members,session-5,~/Dropbox/plastics_text_analysis/downloads/session-5/cuba_discurso_en_plenaria_final_inc_5.pdf,~/Dropbox/research_seed/INC-Plastic-Polution/tmp_data/text/session-5/cuba_discurso_en_plenaria_final_inc_5.txt
Closing Statements,01/12/2024,Eritrea,https://resolutions.unep.org/incres/uploads/closing_statement_by_the_delegation_of_eritrea_at_the_inc_5.pdf,Members,session-5,~/Dropbox/plastics_text_analysis/downloads/session-5/closing_statement_by_the_delegation_of_eritrea_at_the_inc_5.pdf,~/Dropbox/research_seed/INC-Plastic-Polution/tmp_data/text/session-5/closing_statement_by_the_delegation_of_eritrea_at_the_inc_5.txt
Closing Statements,01/12/2024,Jamaica,https://resolutions.unep.org/incres/uploads/closing_plenary_statement_jamaica.pdf,Members,session-5,~/Dropbox/plastics_text_analysis/downloads/session-5/closing_plenary_statement_jamaica.pdf,~/Dropbox/research_seed/INC-Plastic-Polution/tmp_data/text/session-5/closing_plenary_statement_jamaica.txt
Closing Statements,01/12/2024,Uganda,https://resolutions.unep.org/incres/uploads/uganda_statement_inc5_closing_plenary.pdf,Members,session-5,~/Dropbox/plastics_text_analysis/downloads/session-5/uganda_statement_inc5_closing_plenary.pdf,~/Dropbox/research_seed/INC-Plastic-Polution/tmp_data/text/session-5/uganda_statement_inc5_closing_plenary.txt
Closing Statements,01/12/2024,Ukraine,https://resolutions.unep.org/incres/uploads/ukraine_closing_inc5_01.12.24.pdf,Members,session-5,~/Dropbox/plastics_text_analysis/downloads/session-5/ukraine_closing_inc5_01.12.24.pdf,~/Dropbox/research_seed/INC-Plastic-Polution/tmp_data/text/session-5/ukraine_closing_inc5_01.12.24.txt
Closing Statements,02/12/2024,Egypt,https://resolutions.unep.org/incres/uploads/statment_at_the_closing_sesssion_of_inc-5.pdf,Members,session-5,~/Dropbox/plastics_text_analysis/downloads/session-5/statment_at_the_closing_sesssion_of_inc-5.pdf,~/Dropbox/research_seed/INC-Plastic-Polution/tmp_data/text/session-5/statment_at_the_closing_sesssion_of_inc-5.txt
Closing Statements,02/12/2024,Ethiopia,https://resolutions.unep.org/incres/uploads/ethiopia_0.pdf,Members,session-5,~/Dropbox/plastics_text_analysis/downloads/session-5/ethiopia_0.pdf,~/Dropbox/research_seed/INC-Plastic-Polution/tmp_data/text/session-5/ethiopia_0.txt
Closing Statements,02/12/2024,India,https://resolutions.unep.org/incres/uploads/india_4.pdf,Members,session-5,~/Dropbox/plastics_text_analysis/downloads/session-5/india_4.pdf,~/Dropbox/research_seed/INC-Plastic-Polution/tmp_data/text/session-5/india_4.txt
